Timestamp;Data
884803.662243988;45
884803.669922023;174
884803.677600057;146
884803.685278092;86
884803.692956126;121
884803.700634161;116
884803.708312195;78
884803.71599023;78
884803.723668264;75
884803.731346299;48
884803.739024333;35
884803.746702367;27
884803.754380402;0
884803.762058436;35
884803.769736471;53
884803.777414505;65
884803.78509254;70
884803.792770574;60
884803.800448609;50
884803.808126643;45
884803.815804678;27
884803.823482712;0
884803.831160747;12
884803.838838781;15
884803.846516816;40
884803.85419485;78
884803.861872885;93
884803.869550919;96
884803.877228953;111
884803.884906988;121
884803.892585022;118
884803.900263057;118
884803.907941091;111
884803.915619126;93
884803.92329716;83
884803.930975195;91
884803.938653229;98
884803.946331263;91
884803.954009298;91
884803.961687332;96
884803.969365367;98
884803.977043402;88
884803.984721436;80
884803.99239947;96
884804.000077505;121
884804.007755539;131
884804.015433574;131
884804.023111608;131
884804.030789643;126
884804.038467677;118
884804.046145712;116
884804.053823746;121
884804.061501781;121
884804.069179815;121
884804.076857849;134
884804.084535884;103
884804.092213918;60
884804.099891953;346
884804.107569987;556
884804.115248022;336
884804.122926056;212
884804.130604091;339
884804.138282125;86
884804.14596016;78
884804.153638194;159
884804.161316229;93
884804.168994263;88
884804.176672298;139
884804.184350332;113
884804.192028366;80
884804.199706401;86
884804.207384435;78
884804.21506247;63
884804.222740504;60
884804.230418539;50
884804.238096573;27
884804.245774608;10
884804.253452642;2
884804.261130677;17
884804.268808711;30
884804.276486746;27
884804.28416478;15
884804.291842815;5
884804.299520849;2
884804.307198883;22
884804.314876918;40
884804.322554952;50
884804.330232987;73
884804.337911021;106
884804.345589056;118
884804.35326709;124
884804.360945125;131
884804.368623159;129
884804.376301194;121
884804.383979228;121
884804.391657263;118
884804.399335297;103
884804.407013331;93
884804.414691366;93
884804.4223694;93
884804.430047435;86
884804.437725469;91
884804.445403504;98
884804.453081538;88
884804.460759573;68
884804.468437607;73
884804.476115642;103
884804.483793676;131
884804.491471711;139
884804.499149745;144
884804.50682778;146
884804.514505814;131
884804.522183848;118
884804.529861883;126
884804.537539917;124
884804.545217952;108
884804.552895986;91
884804.560574021;80
884804.568252055;15
884804.57593009;161
884804.583608124;359
884804.591286159;369
884804.598964193;30
884804.606642228;288
884804.614320262;169
884804.621998297;12
884804.629676331;83
884804.637354366;103
884804.6450324;37
884804.652710434;37
884804.660388469;55
884804.668066503;32
884804.675744538;22
884804.683422572;35
884804.691100607;27
884804.698778641;7
884804.706456676;7
884804.71413471;10
884804.721812744;2
884804.729490779;25
884804.737168814;40
884804.744846848;50
884804.752524883;48
884804.760202917;40
884804.767880951;25
884804.775558986;5
884804.78323702;12
884804.790915055;22
884804.798593089;43
884804.806271124;68
884804.813949158;93
884804.821627193;118
884804.829305227;129
884804.836983261;129
884804.844661296;131
884804.85233933;124
884804.860017365;113
884804.867695399;111
884804.875373434;108
884804.883051468;93
884804.890729503;88
884804.898407537;83
884804.906085572;80
884804.913763606;83
884804.921441641;80
884804.929119675;78
884804.93679771;70
884804.944475744;68
884804.952153779;75
884804.959831813;98
884804.967509847;121
884804.975187882;129
884804.982865916;121
884804.990543951;116
884804.998221985;121
884805.00590002;126
884805.013578054;113
884805.021256089;98
884805.028934123;96
884805.036612158;103
884805.044290192;96
884805.051968227;12
884805.059646261;230
884805.067324295;415
884805.07500233;339
884805.082680364;75
884805.090358399;323
884805.098036433;139
884805.105714468;45
884805.113392502;144
884805.121070537;126
884805.128748571;63
884805.136426606;75
884805.14410464;83
884805.151782675;55
884805.159460709;45
884805.167138743;45
884805.174816778;30
884805.182494812;17
884805.190172847;15
884805.197850881;0
884805.205528916;27
884805.21320695;48
884805.220884985;55
884805.228563019;63
884805.236241054;63
884805.243919088;37
884805.251597123;2
884805.259275157;20
884805.266953192;27
884805.274631226;37
884805.282309261;53
884805.289987295;78
884805.297665329;111
884805.305343364;129
884805.313021398;129
884805.320699433;136
884805.328377467;139
884805.336055502;131
884805.343733536;126
884805.351411571;121
884805.359089605;116
884805.36676764;111
884805.374445674;108
884805.382123709;98
884805.389801743;88
884805.397479778;88
884805.405157812;91
884805.412835846;80
884805.420513881;53
884805.428191915;48
884805.43586995;73
884805.443547984;98
884805.451226019;103
884805.458904053;108
884805.466582088;113
884805.474260122;108
884805.481938157;108
884805.489616191;108
884805.497294225;96
884805.50497226;88
884805.512650295;91
884805.520328329;96
884805.528006363;73
884805.535684398;96
884805.543362432;387
884805.551040467;569
884805.558718501;366
884805.566396536;129
884805.57407457;291
884805.581752605;86
884805.589430639;60
884805.597108674;156
884805.604786708;118
884805.612464742;88
884805.620142777;116
884805.627820811;103
884805.635498846;73
884805.64317688;75
884805.650854915;80
884805.658532949;63
884805.666210984;35
884805.673889018;20
884805.681567053;5
884805.689245087;12
884805.696923122;22
884805.704601156;25
884805.712279191;30
884805.719957225;20
884805.727635259;2
884805.735313294;12
884805.742991328;30
884805.750669363;45
884805.758347397;53
884805.766025432;58
884805.773703466;70
884805.781381501;93
884805.789059535;116
884805.79673757;124
884805.804415604;124
884805.812093639;124
884805.819771673;121
884805.827449707;118
884805.835127742;136
884805.842805776;151
884805.850483811;146
884805.858161845;141
884805.86583988;149
884805.873517914;146
884805.881195949;144
884805.888873983;146
884805.896552018;126
884805.904230052;96
884805.911908087;96
884805.919586121;126
884805.927264156;144
884805.93494219;151
884805.942620224;151
884805.950298259;144
884805.957976293;139
884805.965654328;134
884805.973332362;121
884805.981010397;113
884805.988688431;108
884805.996366466;98
884806.0040445;106
884806.011722535;60
884806.019400569;167
884806.027078604;506
884806.034756638;663
884806.042434673;308
884806.050112707;237
884806.057790741;255
884806.065468776;43
884806.07314681;121
884806.080824845;189
884806.088502879;103
884806.096180914;91
884806.103858948;118
884806.111536983;93
884806.119215017;73
884806.126893052;73
884806.134571086;60
884806.142249121;43
884806.149927155;43
884806.15760519;35
884806.165283224;7
884806.172961259;15
884806.180639293;17
884806.188317327;27
884806.195995362;30
884806.203673396;17
884806.211351431;0
884806.219029465;15
884806.2267075;25
884806.234385534;30
884806.242063569;43
884806.249741603;58
884806.257419637;68
884806.265097672;75
884806.272775706;91
884806.280453741;96
884806.288131775;91
884806.29580981;96
884806.303487844;106
884806.311165879;101
884806.318843913;98
884806.326521948;106
884806.334199982;116
884806.341878017;116
884806.349556051;121
884806.357234086;121
884806.36491212;116
884806.372590155;111
884806.380268189;98
884806.387946223;91
884806.395624258;106
884806.403302292;126
884806.410980327;131
884806.418658361;131
884806.426336396;136
884806.43401443;139
884806.441692465;131
884806.449370499;121
884806.457048534;121
884806.464726568;124
884806.472404603;129
884806.480082637;161
884806.487760671;136
884806.495438706;111
884806.50311674;518
884806.510794775;731
884806.518472809;399
884806.526150844;202
884806.533828878;296
884806.541506913;48
884806.549184947;91
884806.556862982;197
884806.564541016;129
884806.572219051;103
884806.579897085;141
884806.58757512;124
884806.595253154;96
884806.602931188;96
884806.610609223;86
884806.618287257;70
884806.625965292;55
884806.633643326;27
884806.641321361;7
884806.648999395;5
884806.65667743;7
884806.664355464;15
884806.672033499;10
884806.679711533;0
884806.687389568;12
884806.695067602;17
884806.702745636;22
884806.710423671;35
884806.718101705;55
884806.72577974;73
884806.733457774;93
884806.741135809;103
884806.748813843;103
884806.756491878;106
884806.764169912;113
884806.771847947;118
884806.779525981;124
884806.787204016;124
884806.79488205;129
884806.802560085;139
884806.810238119;134
884806.817916154;126
884806.825594188;131
884806.833272222;131
884806.840950257;124
884806.848628291;113
884806.856306326;91
884806.86398436;73
884806.871662395;98
884806.879340429;126
884806.887018464;129
884806.894696498;134
884806.902374532;136
884806.910052567;124
884806.917730602;131
884806.925408636;144
884806.933086671;129
884806.940764705;111
884806.948442739;118
884806.956120774;146
884806.963798808;121
884806.971476843;111
884806.979154877;501
884806.986832912;733
884806.994510946;420
884807.002188981;197
884807.009867015;308
884807.01754505;63
884807.025223084;98
884807.032901118;194
884807.040579153;118
884807.048257187;93
884807.055935222;131
884807.063613256;106
884807.071291291;73
884807.078969325;75
884807.08664736;70
884807.094325394;45
884807.102003429;30
884807.109681463;10
884807.117359498;22
884807.125037532;45
884807.132715567;50
884807.140393601;53
884807.148071636;58
884807.15574967;48
884807.163427704;30
884807.171105739;15
884807.178783773;7
884807.186461808;2
884807.194139842;10
884807.201817877;32
884807.209495911;58
884807.217173946;73
884807.22485198;86
884807.232530015;103
884807.240208049;103
884807.247886084;91
884807.255564118;98
884807.263242152;121
884807.270920187;126
884807.278598221;121
884807.286276256;126
884807.29395429;131
884807.301632325;129
884807.309310359;134
884807.316988394;129
884807.324666428;103
884807.332344463;88
884807.340022497;103
884807.347700532;126
884807.355378566;134
884807.3630566;134
884807.370734635;139
884807.378412669;136
884807.386090704;116
884807.393768738;111
884807.401446773;118
884807.409124807;111
884807.416802842;106
884807.424480876;141
884807.432158911;136
884807.439836945;83
884807.44751498;485
884807.455193014;751
884807.462871049;453
884807.470549083;220
884807.478227117;361
884807.485905152;68
884807.493583186;88
884807.501261221;212
884807.508939255;139
884807.51661729;103
884807.524295324;136
884807.531973359;113
884807.539651393;91
884807.547329428;93
884807.555007462;75
884807.562685497;55
884807.570363531;45
884807.578041566;22
884807.5857196;5
884807.593397635;2
884807.601075669;10
884807.608753703;30
884807.616431738;40
884807.624109772;32
884807.631787807;10
884807.639465841;5
884807.647143876;17
884807.65482191;37
884807.662499945;53
884807.670177979;73
884807.677856013;101
884807.685534048;118
884807.693212083;124
884807.700890117;124
884807.708568151;121
884807.716246186;113
884807.72392422;106
884807.731602255;111
884807.739280289;116
884807.746958324;108
884807.754636358;108
884807.762314393;118
884807.769992427;126
884807.777670462;129
884807.785348496;118
884807.793026531;96
884807.800704565;86
884807.808382599;113
884807.816060634;141
884807.823738668;141
884807.831416703;144
884807.839094737;154
884807.846772772;141
884807.854450806;136
884807.862128841;149
884807.869806875;149
884807.87748491;129
884807.885162944;124
884807.892840979;139
884807.900519013;65
884807.908197048;174
884807.915875082;485
884807.923553116;549
884807.931231151;75
884807.938909185;359
884807.94658722;189
884807.954265254;7
884807.961943289;116
884807.969621323;121
884807.977299358;43
884807.984977392;48
884807.992655427;63
884808.000333461;50
884808.008011496;43
884808.01568953;32
884808.023367564;12
884808.031045599;2
884808.038723633;15
884808.046401668;30
884808.054079702;50
884808.061757737;68
884808.069435771;75
884808.077113806;78
884808.08479184;70
884808.092469875;48
884808.100147909;22
884808.107825944;7
884808.115503978;2
884808.123182012;20
884808.130860047;53
884808.138538081;91
884808.146216116;111
884808.15389415;118
884808.161572185;129
884808.169250219;134
884808.176928254;134
884808.184606288;129
884808.192284323;126
884808.199962357;124
884808.207640392;111
884808.215318426;103
884808.222996461;111
884808.230674495;111
884808.23835253;103
884808.246030564;96
884808.253708598;78
884808.261386633;73
884808.269064667;101
884808.276742702;131
884808.284420736;134
884808.292098771;136
884808.299776805;146
884808.30745484;134
884808.315132874;118
884808.322810909;129
884808.330488943;136
884808.338166978;118
884808.345845012;101
884808.353523047;118
884808.361201081;111
884808.368879116;80
884808.37655715;437
884808.384235184;673
884808.391913219;427
884808.399591253;169
884808.407269288;344
884808.414947322;91
884808.422625357;70
884808.430303391;169
884808.437981426;111
884808.44565946;80
884808.453337495;116
884808.461015529;103
884808.468693564;80
884808.476371598;80
884808.484049632;73
884808.491727667;58
884808.499405701;48
884808.507083736;27
884808.51476177;2
884808.522439805;32
884808.530117839;58
884808.537795874;78
884808.545473908;78
884808.553151943;63
884808.560829977;40
884808.568508011;15
884808.576186046;5
884808.58386408;27
884808.591542115;50
884808.599220149;65
884808.606898184;80
884808.614576218;91
884808.622254253;96
884808.629932287;106
884808.637610322;103
884808.645288356;96
884808.652966391;96
884808.660644425;86
884808.66832246;78
884808.676000494;88
884808.683678529;98
884808.691356563;98
884808.699034597;103
884808.706712632;106
884808.714390666;93
884808.722068701;70
884808.729746735;78
